train_loss,val_loss,val_acc,val_auroc,val_auroc_15,val_calibration_error,val_f1,val_mcc,val_prec,val_recall,train_acc,train_auroc,train_auroc_15,train_calibration_error,train_f1,train_mcc,train_prec,train_recall,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7368884682655334,0.7050188779830933,0.4375,0.4841269552707672,0.5080795288085938,0.09914010763168335,0.6086956262588501,-0.0314970389008522,0.4375,1.0,0.6383928656578064,0.5232153534889221,0.49848800897598267,0.2430322915315628,0.7548138499259949,0.04463648051023483,0.7262006998062134,0.7897025346755981,0,7,1742361985,checkpoint_000000,True,False,1,929a5_00034,2025-03-19_05-26-25,19.49947500228882,19.49947500228882,108058,0e90493e41c6,172.17.0.2,19.49947500228882,1
0.6297799944877625,0.7066641449928284,0.4375,0.4335317611694336,0.4873444736003876,0.10314357280731201,0.6086956262588501,-0.0314970389008522,0.4375,1.0,0.6785714030265808,0.5064343214035034,0.5107356309890747,0.20573845505714417,0.7994785904884338,0.0021113555412739515,0.7230700254440308,0.8976544141769409,1,14,1742361995,checkpoint_000001,True,False,2,929a5_00034,2025-03-19_05-26-35,10.23110580444336,29.730580806732178,108058,0e90493e41c6,172.17.0.2,29.730580806732178,2
0.6068931221961975,0.7195447087287903,0.4375,0.6140872836112976,0.4937795102596283,0.13056576251983643,0.6086956262588501,-0.0314970389008522,0.4375,1.0,0.6763392686843872,0.5120245814323425,0.510048508644104,0.20278798043727875,0.8012459874153137,-0.04462822154164314,0.7150815725326538,0.9125886559486389,2,21,1742362005,checkpoint_000002,True,False,3,929a5_00034,2025-03-19_05-26-45,9.96552300453186,39.69610381126404,108058,0e90493e41c6,172.17.0.2,39.69610381126404,3
0.6872087121009827,0.7330503463745117,0.4375,0.6339285373687744,0.5838695764541626,0.15402823686599731,0.6086956262588501,-0.0314970389008522,0.4375,1.0,0.6763392686843872,0.49672433733940125,0.5131765007972717,0.19023653864860535,0.8059052228927612,-0.09986022859811783,0.7044311761856079,0.9438258409500122,3,28,1742362015,checkpoint_000003,True,False,4,929a5_00034,2025-03-19_05-26-55,10.110955238342285,49.80705904960632,108058,0e90493e41c6,172.17.0.2,49.80705904960632,4
0.5625916123390198,0.7405088543891907,0.4375,0.6170635223388672,0.5574145317077637,0.1658933460712433,0.6086956262588501,-0.0314970389008522,0.4375,1.0,0.7075892686843872,0.4829486012458801,0.5207263231277466,0.22310693562030792,0.8252584338188171,-0.03250923007726669,0.7290516495704651,0.9567640423774719,4,35,1742362025,checkpoint_000004,True,False,5,929a5_00034,2025-03-19_05-27-05,10.065597295761108,59.87265634536743,108058,0e90493e41c6,172.17.0.2,59.87265634536743,5
0.6132019758224487,0.7464751601219177,0.4375,0.6091269850730896,0.5559845566749573,0.18178553879261017,0.6086956262588501,-0.0314970389008522,0.4375,1.0,0.7165178656578064,0.4934921860694885,0.5198909044265747,0.18274347484111786,0.832707941532135,0.06100013479590416,0.7270216345787048,0.9753335118293762,5,42,1742362035,checkpoint_000005,True,False,6,929a5_00034,2025-03-19_05-27-15,9.892032146453857,69.76468849182129,108058,0e90493e41c6,172.17.0.2,69.76468849182129,6
0.6462582349777222,0.7481386065483093,0.4375,0.5902777910232544,0.5323895215988159,0.17793697118759155,0.6086956262588501,-0.0314970389008522,0.4375,1.0,0.7142857313156128,0.5039857625961304,0.5350074768066406,0.17930719256401062,0.8318935632705688,0.05372166633605957,0.7195100784301758,0.9877758622169495,6,49,1742362045,checkpoint_000006,True,False,7,929a5_00034,2025-03-19_05-27-25,9.903903722763062,79.66859221458435,108058,0e90493e41c6,172.17.0.2,79.66859221458435,7
0.621837317943573,0.7403727173805237,0.4375,0.5793650150299072,0.49878451228141785,0.167363703250885,0.6086956262588501,-0.0314970389008522,0.4375,1.0,0.71875,0.5313916206359863,0.5239987969398499,0.17297221720218658,0.8325937986373901,0.1130075603723526,0.7229361534118652,0.9851471185684204,7,56,1742362055,checkpoint_000007,True,False,8,929a5_00034,2025-03-19_05-27-35,10.077679872512817,89.74627208709717,108058,0e90493e41c6,172.17.0.2,89.74627208709717,8
0.6160416007041931,0.743516206741333,0.4375,0.6121031641960144,0.5123695135116577,0.1744183599948883,0.6086956262588501,-0.0314970389008522,0.4375,1.0,0.7232142686843872,0.5222335457801819,0.519213855266571,0.19138440489768982,0.8330790400505066,0.114564910531044,0.7311660051345825,0.9721487760543823,8,63,1742362065,checkpoint_000008,True,False,9,929a5_00034,2025-03-19_05-27-45,10.062650203704834,99.808922290802,108058,0e90493e41c6,172.17.0.2,99.808922290802,9
0.7927002906799316,0.7620548009872437,0.4375,0.5912697911262512,0.5023595094680786,0.20614111423492432,0.6086956262588501,-0.0314970389008522,0.4375,1.0,0.6875,0.5482931733131409,0.5389704704284668,0.17227374017238617,0.8113160729408264,-0.01840932108461857,0.7054272890090942,0.9590596556663513,9,70,1742362075,checkpoint_000009,True,False,10,929a5_00034,2025-03-19_05-27-55,9.860040426254272,109.66896271705627,108058,0e90493e41c6,172.17.0.2,109.66896271705627,10
0.6734825968742371,0.7525601983070374,0.4375,0.5823412537574768,0.5059345364570618,0.18676674365997314,0.6086956262588501,-0.0314970389008522,0.4375,1.0,0.7142857313156128,0.4889780879020691,0.496857225894928,0.18112362921237946,0.8318507075309753,0.031344570219516754,0.7210142016410828,0.9843223690986633,10,77,1742362085,checkpoint_000010,True,False,11,929a5_00034,2025-03-19_05-28-05,10.011489391326904,119.68045210838318,108058,0e90493e41c6,172.17.0.2,119.68045210838318,11
0.6351057887077332,0.7502697110176086,0.4375,0.5803571343421936,0.5145145058631897,0.18424876034259796,0.6086956262588501,-0.0314970389008522,0.4375,1.0,0.71875,0.564378023147583,0.5262408256530762,0.1454472839832306,0.8346899151802063,0.10740154981613159,0.7216485142707825,0.9904761910438538,11,84,1742362095,checkpoint_000011,True,False,12,929a5_00034,2025-03-19_05-28-15,10.055971622467041,129.73642373085022,108058,0e90493e41c6,172.17.0.2,129.73642373085022,12
0.6280608177185059,0.7588571310043335,0.4375,0.5664682388305664,0.5180895328521729,0.19415314495563507,0.6086956262588501,-0.0314970389008522,0.4375,1.0,0.703125,0.5330399870872498,0.5242705941200256,0.1710427701473236,0.8240943551063538,-0.003901594551280141,0.7134548425674438,0.9779730439186096,12,91,1742362105,checkpoint_000012,True,False,13,929a5_00034,2025-03-19_05-28-25,10.035329580307007,139.77175331115723,108058,0e90493e41c6,172.17.0.2,139.77175331115723,13
0.6889833211898804,0.7672134637832642,0.4375,0.5734126567840576,0.5130845308303833,0.20518861711025238,0.6086956262588501,-0.0314970389008522,0.4375,1.0,0.7165178656578064,0.5420374870300293,0.525848925113678,0.15169765055179596,0.8327093720436096,0.06666316092014313,0.7208929657936096,0.9875381588935852,13,98,1742362115,checkpoint_000013,True,True,14,929a5_00034,2025-03-19_05-28-35,10.133724927902222,149.90547823905945,108058,0e90493e41c6,172.17.0.2,149.90547823905945,14
