train_loss,val_loss,val_acc,val_auroc,val_auroc_15,val_calibration_error,val_f1,val_mcc,val_prec,val_recall,train_acc,train_auroc,train_auroc_15,train_calibration_error,train_f1,train_mcc,train_prec,train_recall,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5964565277099609,0.6989942789077759,0.4375,0.386904776096344,0.4766194820404053,0.08234137296676636,0.6086956262588501,-0.0314970389008522,0.4375,1.0,0.6584821343421936,0.5223808884620667,0.5287263989448547,0.16626206040382385,0.7571059465408325,0.06254563480615616,0.743929922580719,0.8158489465713501,0,7,1742360663,checkpoint_000000,True,False,1,929a5_00024,2025-03-19_05-04-23,19.769291639328003,19.769291639328003,85912,0e90493e41c6,172.17.0.2,19.769291639328003,1
0.6047258377075195,0.7098584175109863,0.4375,0.4216269850730896,0.4837694764137268,0.11006057262420654,0.6086956262588501,-0.0314970389008522,0.4375,1.0,0.7232142686843872,0.46936967968940735,0.5104426145553589,0.10348115116357803,0.8375816345214844,0.13834595680236816,0.7225765585899353,1.0,1,14,1742360675,checkpoint_000001,True,False,2,929a5_00024,2025-03-19_05-04-35,11.597820281982422,31.367111921310425,85912,0e90493e41c6,172.17.0.2,31.367111921310425,2
0.549098014831543,0.7195265293121338,0.4375,0.4593254029750824,0.46946945786476135,0.12958133220672607,0.6086956262588501,-0.0314970389008522,0.4375,1.0,0.71875,0.4792482256889343,0.5125959515571594,0.11044926196336746,0.8357630372047424,0.12347008287906647,0.71875,1.0,2,21,1742360685,checkpoint_000002,True,False,3,929a5_00024,2025-03-19_05-04-45,10.895899057388306,42.26301097869873,85912,0e90493e41c6,172.17.0.2,42.26301097869873,3
0.6534736752510071,0.7333651781082153,0.4375,0.5079364776611328,0.4744744896888733,0.15371215343475342,0.6086956262588501,-0.0314970389008522,0.4375,1.0,0.7142857313156128,0.5385767221450806,0.5366556644439697,0.0938974991440773,0.8327518701553345,0.08814991265535355,0.7160218358039856,0.9971428513526917,3,28,1742360696,checkpoint_000003,True,False,4,929a5_00024,2025-03-19_05-04-56,10.201797723770142,52.46480870246887,85912,0e90493e41c6,172.17.0.2,52.46480870246887,4
0.5287973284721375,0.7565636038780212,0.4375,0.54365074634552,0.5638495683670044,0.1875288486480713,0.6086956262588501,-0.0314970389008522,0.4375,1.0,0.734375,0.6506914496421814,0.590276300907135,0.10861349105834961,0.8445955514907837,0.1379362791776657,0.734375,1.0,4,35,1742360706,checkpoint_000004,True,False,5,929a5_00024,2025-03-19_05-05-06,9.888153553009033,62.352962255477905,85912,0e90493e41c6,172.17.0.2,62.352962255477905,5
0.5091962218284607,0.7888138294219971,0.4375,0.5555555820465088,0.5574145317077637,0.22620779275894165,0.6086956262588501,-0.0314970389008522,0.4375,1.0,0.7254464030265808,0.6708971261978149,0.5750025510787964,0.11910691112279892,0.84061199426651,0.12712247669696808,0.7254464030265808,1.0,5,42,1742360716,checkpoint_000005,True,False,6,929a5_00024,2025-03-19_05-05-16,10.058392524719238,72.41135478019714,85912,0e90493e41c6,172.17.0.2,72.41135478019714,6
0.5229184627532959,0.8171470165252686,0.4375,0.5833333134651184,0.5202345252037048,0.2559002637863159,0.6086956262588501,-0.0314970389008522,0.4375,1.0,0.7165178656578064,0.6141208410263062,0.5501227974891663,0.08978911489248276,0.834225594997406,0.09466500580310822,0.7181122899055481,0.9968944191932678,6,49,1742360726,checkpoint_000006,True,False,7,929a5_00024,2025-03-19_05-05-26,10.099358558654785,82.51071333885193,85912,0e90493e41c6,172.17.0.2,82.51071333885193,7
0.5432831645011902,0.8359189629554749,0.4375,0.5863094925880432,0.4966394901275635,0.27228087186813354,0.6086956262588501,-0.0314970389008522,0.4375,1.0,0.7209821343421936,0.6941577196121216,0.5982325673103333,0.1037844642996788,0.8344454765319824,0.14869283139705658,0.7205648422241211,0.9932975172996521,7,56,1742360736,checkpoint_000007,True,False,8,929a5_00024,2025-03-19_05-05-36,9.961381435394287,92.47209477424622,85912,0e90493e41c6,172.17.0.2,92.47209477424622,8
0.5637418031692505,0.8695502877235413,0.4375,0.6001983880996704,0.48948949575424194,0.29629284143447876,0.6086956262588501,-0.0314970389008522,0.4375,1.0,0.7232142686843872,0.6686261296272278,0.5774564743041992,0.11076818406581879,0.83533775806427,0.13217540085315704,0.7263056635856628,0.9877068400382996,8,63,1742360746,checkpoint_000008,True,False,9,929a5_00024,2025-03-19_05-05-46,10.077386379241943,102.54948115348816,85912,0e90493e41c6,172.17.0.2,102.54948115348816,9
0.6981887817382812,0.8464611172676086,0.421875,0.6160714626312256,0.49878451228141785,0.28255224227905273,0.593406617641449,-0.1428571492433548,0.4285714328289032,0.9642857313156128,0.7142857313156128,0.6617841124534607,0.5605074763298035,0.11587214469909668,0.8275980353355408,0.13462331891059875,0.7195734977722168,0.9785603284835815,9,70,1742360756,checkpoint_000009,True,False,10,929a5_00024,2025-03-19_05-05-57,10.590591430664062,113.14007258415222,85912,0e90493e41c6,172.17.0.2,113.14007258415222,10
0.5953389406204224,0.8691418170928955,0.4375,0.6438491344451904,0.503789484500885,0.3007778525352478,0.6000000238418579,-0.022628141567111015,0.4354838728904724,0.9642857313156128,0.7410714030265808,0.7176283597946167,0.6056358218193054,0.11380889266729355,0.8442817330360413,0.20936600863933563,0.7449978590011597,0.9757437705993652,10,77,1742360767,checkpoint_000010,True,False,11,929a5_00024,2025-03-19_05-06-07,10.289126873016357,123.42919945716858,85912,0e90493e41c6,172.17.0.2,123.42919945716858,11
0.478777676820755,0.9164526462554932,0.453125,0.6865079402923584,0.5395395755767822,0.3459816873073578,0.6153846383094788,0.1111111119389534,0.4444444477558136,1.0,0.75,0.7664724588394165,0.6521328091621399,0.12190596759319305,0.850011944770813,0.2564687430858612,0.746429443359375,0.9874164462089539,11,84,1742360777,checkpoint_000011,True,False,12,929a5_00024,2025-03-19_05-06-17,10.171504974365234,133.6007044315338,85912,0e90493e41c6,172.17.0.2,133.6007044315338,12
0.5644435882568359,0.9015436172485352,0.453125,0.699404776096344,0.5552695393562317,0.3409067392349243,0.6153846383094788,0.1111111119389534,0.4444444477558136,1.0,0.75,0.7944490313529968,0.6230772733688354,0.14579929411411285,0.8476445078849792,0.26786714792251587,0.7492726445198059,0.9778923392295837,12,91,1742360787,checkpoint_000012,True,False,13,929a5_00024,2025-03-19_05-06-27,10.057017087936401,143.65772151947021,85912,0e90493e41c6,172.17.0.2,143.65772151947021,13
0.5445889830589294,0.95110023021698,0.453125,0.701388955116272,0.5509795546531677,0.35212698578834534,0.6153846383094788,0.1111111119389534,0.4444444477558136,1.0,0.7589285969734192,0.7954162955284119,0.6337877511978149,0.12456844002008438,0.8510013222694397,0.308096706867218,0.763948917388916,0.9628548622131348,13,98,1742360797,checkpoint_000013,True,False,14,929a5_00024,2025-03-19_05-06-37,10.121608018875122,153.77932953834534,85912,0e90493e41c6,172.17.0.2,153.77932953834534,14
0.44222715497016907,0.9034777283668518,0.4375,0.7182539105415344,0.5545545816421509,0.3340085744857788,0.6000000238418579,-0.022628141567111015,0.4354838728904724,0.9642857313156128,0.7790178656578064,0.8045355081558228,0.633453905582428,0.13865575194358826,0.8611752390861511,0.3704530894756317,0.7794986367225647,0.966256320476532,14,105,1742360807,checkpoint_000014,True,False,15,929a5_00024,2025-03-19_05-06-47,10.065342903137207,163.84467244148254,85912,0e90493e41c6,172.17.0.2,163.84467244148254,15
0.44332951307296753,0.9445958137512207,0.46875,0.7212302088737488,0.5702846050262451,0.35056930780410767,0.6222222447395325,0.15839698910713196,0.4516128897666931,1.0,0.7924107313156128,0.7757717967033386,0.6023738980293274,0.1173740103840828,0.8699537515640259,0.4248959720134735,0.7895086407661438,0.9722467660903931,15,112,1742360817,checkpoint_000015,True,False,16,929a5_00024,2025-03-19_05-06-57,10.04125690460205,173.8859293460846,85912,0e90493e41c6,172.17.0.2,173.8859293460846,16
0.4719797670841217,0.938256561756134,0.46875,0.7371031641960144,0.6046046018600464,0.34963077306747437,0.6136363744735718,0.09759000688791275,0.44999998807907104,0.9642857313156128,0.8191964030265808,0.8373820185661316,0.6849488019943237,0.12075836211442947,0.8859232664108276,0.5178791880607605,0.81058269739151,0.9788834452629089,16,119,1742360828,checkpoint_000016,True,False,17,929a5_00024,2025-03-19_05-07-08,10.431321144104004,184.3172504901886,85912,0e90493e41c6,172.17.0.2,184.3172504901886,17
0.46957841515541077,1.0042943954467773,0.484375,0.740079402923584,0.6246246099472046,0.39090439677238464,0.6292135119438171,0.19557955861091614,0.4590163826942444,1.0,0.8035714030265808,0.8564265370368958,0.7620823979377747,0.15561246871948242,0.872748076915741,0.480410099029541,0.804841160774231,0.9570112228393555,17,126,1742360839,checkpoint_000017,True,False,18,929a5_00024,2025-03-19_05-07-19,10.802353858947754,195.11960434913635,85912,0e90493e41c6,172.17.0.2,195.11960434913635,18
